interaction_id,viewport,route,state,kind,identity,label,selector_hint,status,result,reason,disabled,touch_target_pass
ui-tablet-backend-button-da2b7dabdd19,tablet,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_fc6c2e94eb]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_fc6c2e94eb]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-backend-button-7c9d9cfeada0,tablet,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_92358faf69]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_92358faf69]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-backend-button-3890fd27c16d,tablet,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_312e7b007c]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_312e7b007c]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-backend-button-b747fc32da64,tablet,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_7b7a689092]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_7b7a689092]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-backend-button-790e83459b88,tablet,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_8b933b2bba]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_8b933b2bba]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-backend-button-f7190ee3493b,tablet,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_5fa73e9aa4]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_5fa73e9aa4]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-backend-button-ba8552518e90,tablet,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_54ff082b40]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_54ff082b40]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-backend-button-d60f2c7ab645,tablet,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_c60690e478]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_c60690e478]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-backend-button-520476ad8cec,tablet,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_0a7f3225f8]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_0a7f3225f8]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-backend-button-c741f6174046,tablet,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_e36098c9d5]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_e36098c9d5]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-backend-button-66248fc9f44d,tablet,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_11a6aaf0a1]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_11a6aaf0a1]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-backend-button-bd564d877e56,tablet,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_052910c88a]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_052910c88a]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-backend-button-af0364135005,tablet,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_0160761d75]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_0160761d75]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-backend-button-8d1ad2bf968f,tablet,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_504a77be0a]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_504a77be0a]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-backend-button-35b68ecae8fc,tablet,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_635a7e735e]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_635a7e735e]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-backend-button-a87082860115,tablet,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_c756fbfb53]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_c756fbfb53]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-backend-button-7258145924c0,tablet,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_908635f277]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_908635f277]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-backend-button-c1ed997fa802,tablet,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_a64c2682e4]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_a64c2682e4]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-backend-button-08cbe5c099e8,tablet,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_1b74e748c8]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_1b74e748c8]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-backend-button-2cde053db040,tablet,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_553a95aae1]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_553a95aae1]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-backend-button-2387a9df0dc2,tablet,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_0292f04213]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_0292f04213]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-backend-button-2e2496e8f80c,tablet,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_91e5ff0463]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_91e5ff0463]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-backend-button-fa3ff4d4609b,tablet,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_65f24666a9]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_65f24666a9]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-backend-button-6de4b88874c4,tablet,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_643e206e19]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_643e206e19]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-backend-button-4915fa6a59e8,tablet,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_3a6136f03c]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_3a6136f03c]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-backend-button-6103a67e4822,tablet,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_05d63f3e9e]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_05d63f3e9e]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-backend-button-5ee1b58413d3,tablet,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_c67406317d]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_c67406317d]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-backend-button-05c8145ac9a5,tablet,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_6b3a854570]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_6b3a854570]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-backend-button-be5fb2018fe0,tablet,backend,default,button,data-shared-backend-activate=[REDACTED_UUID_62f85968b1]#1,Show on board,"{""data-shared-backend-activate"": ""[REDACTED_UUID_62f85968b1]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-backend-button-72c96440ee02,tablet,backend,default,button,data-open-stock=[REDACTED_STOCK_B]#1,[REDACTED_STOCK_B],"{""data-open-stock"": ""[REDACTED_STOCK_B]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-backend-keyboard-9bd2b07532b6,tablet,backend,default,keyboard,tab-focus,Tab focus progression,keyboard:Tab,tested,pass,"{""id"": """", ""label"": ""Upload Navision dump"", ""tag"": ""BUTTON""}",False,True
ui-tablet-visibility-route-b9a1ea237b96,tablet,visibility,default,route,visibility,Navigate to visibility,showView,tested,pass,requested=visibility active=visibility,False,True
ui-tablet-visibility-button-c22c86ff2795,tablet,visibility,default,button,data-pdc-refresh-route=visibility#1,Refresh,"{""data-pdc-operational-refresh"": """", ""data-pdc-refresh-route"": ""visibility""}",tested,pass,safe display/navigation action activated,False,True
ui-tablet-visibility-keyboard-701a758d10ea,tablet,visibility,default,keyboard,tab-focus,Tab focus progression,keyboard:Tab,blocked,blocked,"Inconclusive after state-changing exploratory sequence; clean route capture retained, but no reproduction-valid focus defect claimed.",False,True
ui-tablet-tv-route-2ebe1cc1935d,tablet,tv,default,route,tv,Navigate to tv,showView,tested,pass,requested=tv active=tv,False,True
ui-tablet-tv-button-01914862b551,tablet,tv,default,button,tv-set-operator-top#1,Set operator,#tv-set-operator-top,blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-tablet-tv-button-0204c7498f67,tablet,tv,default,button,data-pdc-refresh-route=tv#1,Refresh,"{""data-pdc-operational-refresh"": """", ""data-pdc-refresh-route"": ""tv""}",tested,pass,safe display/navigation action activated,False,True
ui-tablet-tv-button-ee858c685f1b,tablet,tv,default,button,tv-set-operator#1,Set operator,#tv-set-operator,blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-tablet-tv-keyboard-83f185f7ea4c,tablet,tv,default,keyboard,tab-focus,Tab focus progression,keyboard:Tab,tested,pass,"{""id"": ""tv-set-operator"", ""label"": ""Set operator"", ""tag"": ""BUTTON""}",False,True
ui-tablet-schedule-route-04eadd75fe6f,tablet,schedule,default,route,schedule,Navigate to schedule,showView,tested,pass,requested=schedule active=schedule,False,True
ui-tablet-schedule-button-435174589838,tablet,schedule,default,button,data-pdc-refresh-route=schedule#1,Refresh,"{""data-pdc-operational-refresh"": """", ""data-pdc-refresh-route"": ""schedule""}",tested,pass,safe display/navigation action activated,False,True
ui-tablet-schedule-input-80c984130140,tablet,schedule,default,input,schedule-search#1,schedule-search,#schedule-search,tested,pass,typed and restored without business mutation,False,True
ui-tablet-schedule-select-b76a0fa50bb0,tablet,schedule,default,select,schedule-department-filter#1,"All departments
Bus 4x4 (138)
Tint (internal)
Hoist
Fitting
Fab
Elec
Tyre",#schedule-department-filter,tested,pass,changed selector and restored original value,False,True
ui-tablet-schedule-button-2d600d0cac1b,tablet,schedule,default,button,data-stock=[REDACTED_STOCK_A]#1,"01
—
[REDACTED_STOCK_A]
[REDACTED_JOB_CARD_A]
[REDACTED_CUSTOMER_A]
Hilux DC
✓
✓
–
✓
✓
✓
✓
✓
✓
ETA
2026-08-20
1 day
STAGE
qc
Parts: Issued
Fabrication: signed off
1 RFT gate issue","{""data-stock"": ""[REDACTED_STOCK_A]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-tablet-schedule-button-5fb681ee5fd8,tablet,schedule,default,button,data-stock=[REDACTED_STOCK_B]#1,"02
—
[REDACTED_STOCK_B]
[REDACTED_JOB_CARD_B]
[REDACTED_CUSTOMER_B]
HiAce
•
•
•
–
•
•
•
•
•
ETA
No ETA
—
STAGE
yardhold
Parts: Not Ordered
Fabrication: required","{""data-stock"": ""[REDACTED_STOCK_B]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-tablet-schedule-keyboard-d3dacd5865a4,tablet,schedule,default,keyboard,tab-focus,Tab focus progression,keyboard:Tab,tested,pass,"{""id"": ""schedule-department-filter"", ""label"": ""All departments\nBus 4x4 (138)\nTint (internal)\nHoist\nFitting\nFab\nElec\nTyre"", ""tag"": ""SELECT""}",False,True
ui-tablet-zpl-route-6b3c27f73994,tablet,zpl,default,route,zpl,Navigate to zpl,showView,tested,pass,requested=zpl active=zpl,False,True
ui-tablet-zpl-button-f45b7a7ab851,tablet,zpl,default,button,zpl-print#1,Print with QZ Tray,#zpl-print,blocked,blocked,disabled in observed state,True,True
ui-tablet-zpl-button-d95f3009edf2,tablet,zpl,default,button,zpl-generate#1,Preview ZPL,#zpl-generate,tested,pass,safe display/navigation action activated,False,True
ui-tablet-zpl-button-7e087b72e6fa,tablet,zpl,default,button,zpl-copy#1,Copy ZPL,#zpl-copy,blocked,blocked,disabled in observed state,True,True
ui-tablet-zpl-button-ac6d57432bf9,tablet,zpl,default,button,zpl-clear#1,Clear,#zpl-clear,tested,pass,safe display/navigation action activated,False,True
ui-tablet-zpl-textarea-a26355ca73c1,tablet,zpl,default,textarea,zpl-input#1,zpl-input,#zpl-input,tested,pass,typed and restored without business mutation,False,True
ui-tablet-zpl-textarea-6677459d1081,tablet,zpl,default,textarea,zpl-output#1,zpl-output,#zpl-output,blocked,blocked,Read-only generated output; fill is intentionally unavailable.,False,True
ui-tablet-zpl-keyboard-482638cf2cc6,tablet,zpl,default,keyboard,tab-focus,Tab focus progression,keyboard:Tab,tested,pass,"{""id"": ""zpl-clear"", ""label"": ""Clear"", ""tag"": ""BUTTON""}",False,True
ui-tablet-dept-bus-4x4-route-040557b90d23,tablet,dept-bus-4x4,default,route,dept-bus-4x4,Navigate to dept-bus-4x4,showView,tested,pass,requested=dept-bus-4x4 active=department,False,True
ui-tablet-dept-bus-4x4-button-ff30028e11ff,tablet,dept-bus-4x4,default,button,data-pdc-refresh-route=department#1,Refresh,"{""data-pdc-operational-refresh"": """", ""data-pdc-refresh-route"": ""department""}",tested,pass,safe display/navigation action activated,False,True
ui-tablet-dept-bus-4x4-input-417ec5f8e899,tablet,dept-bus-4x4,default,input,department-search#1,department-search,#department-search,tested,pass,typed and restored without business mutation,False,True
ui-tablet-dept-bus-4x4-select-4b3e59b49691,tablet,dept-bus-4x4,default,select,department-status-filter#1,"Open work
STOPPAGES
Completed
All for this station",#department-status-filter,tested,pass,changed selector and restored original value,False,True
ui-tablet-dept-bus-4x4-keyboard-632b2acb1a50,tablet,dept-bus-4x4,default,keyboard,tab-focus,Tab focus progression,keyboard:Tab,tested,pass,"{""id"": ""department-status-filter"", ""label"": ""Open work\nSTOPPAGES\nCompleted\nAll for this station"", ""tag"": ""SELECT""}",False,True
ui-tablet-dept-tint-route-9216eafcb67d,tablet,dept-tint,default,route,dept-tint,Navigate to dept-tint,showView,tested,pass,requested=dept-tint active=department,False,True
ui-tablet-dept-tint-button-b93cb5caa9c6,tablet,dept-tint,default,button,data-pdc-refresh-route=department#1,Refreshing…,"{""data-pdc-operational-refresh"": """", ""data-pdc-refresh-route"": ""department""}",blocked,blocked,disabled in observed state,True,True
ui-tablet-dept-tint-input-43e151b20ae4,tablet,dept-tint,default,input,department-search#1,department-search,#department-search,tested,pass,typed and restored without business mutation,False,True
ui-tablet-dept-tint-select-a4a250932ba4,tablet,dept-tint,default,select,department-status-filter#1,"Open work
STOPPAGES
Completed
All for this station",#department-status-filter,tested,pass,changed selector and restored original value,False,True
ui-tablet-dept-tint-keyboard-eb64f498ff2a,tablet,dept-tint,default,keyboard,tab-focus,Tab focus progression,keyboard:Tab,tested,pass,"{""id"": ""department-search"", ""label"": """", ""tag"": ""INPUT""}",False,True
ui-tablet-dept-hoist-route-48a1966800ff,tablet,dept-hoist,default,route,dept-hoist,Navigate to dept-hoist,showView,tested,pass,requested=dept-hoist active=department,False,True
ui-tablet-dept-hoist-button-fc34592f797e,tablet,dept-hoist,default,button,data-pdc-refresh-route=department#1,Refresh,"{""data-pdc-operational-refresh"": """", ""data-pdc-refresh-route"": ""department""}",tested,pass,safe display/navigation action activated,False,True
ui-tablet-dept-hoist-input-eee00a59c62c,tablet,dept-hoist,default,input,department-search#1,department-search,#department-search,tested,pass,typed and restored without business mutation,False,True
ui-tablet-dept-hoist-select-a378d22887eb,tablet,dept-hoist,default,select,department-status-filter#1,"Open work
STOPPAGES
Completed
All for this station",#department-status-filter,tested,pass,changed selector and restored original value,False,True
ui-tablet-dept-hoist-keyboard-42e97e3b0ffe,tablet,dept-hoist,default,keyboard,tab-focus,Tab focus progression,keyboard:Tab,tested,pass,"{""id"": ""department-status-filter"", ""label"": ""Open work\nSTOPPAGES\nCompleted\nAll for this station"", ""tag"": ""SELECT""}",False,True
ui-tablet-dept-fitting-route-491bfa3e9ebb,tablet,dept-fitting,default,route,dept-fitting,Navigate to dept-fitting,showView,tested,pass,requested=dept-fitting active=department,False,True
ui-tablet-dept-fitting-button-42f2e9c7051a,tablet,dept-fitting,default,button,data-pdc-refresh-route=department#1,Refreshing…,"{""data-pdc-operational-refresh"": """", ""data-pdc-refresh-route"": ""department""}",blocked,blocked,disabled in observed state,True,True
ui-tablet-dept-fitting-input-512d9c68f89a,tablet,dept-fitting,default,input,department-search#1,department-search,#department-search,tested,pass,typed and restored without business mutation,False,True
ui-tablet-dept-fitting-select-784fcb19822a,tablet,dept-fitting,default,select,department-status-filter#1,"Open work
STOPPAGES
Completed
All for this station",#department-status-filter,tested,pass,changed selector and restored original value,False,True
ui-tablet-dept-fitting-button-b40a57955468,tablet,dept-fitting,default,button,data-dept-complete=[REDACTED_STOCK_B]#1,Complete,"{""data-dept-complete"": ""[REDACTED_STOCK_B]"", ""data-dept-stage"": ""FITTING""}",blocked,blocked,"mutation, outbound, privileged, or destructive action forbidden in diagnostic lane",False,False
ui-tablet-dept-fitting-button-278943f3a64d,tablet,dept-fitting,default,button,data-dept-stage=FITTING#1,STOPPAGE,"{""data-dept-stage"": ""FITTING"", ""data-dept-stoppage"": ""[REDACTED_STOCK_B]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-dept-fitting-button-cf4e224fd6fa,tablet,dept-fitting,default,button,data-dept-open=[REDACTED_STOCK_B]#1,Open,"{""data-dept-open"": ""[REDACTED_STOCK_B]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-dept-fitting-keyboard-11cb249d7685,tablet,dept-fitting,default,keyboard,tab-focus,Tab focus progression,keyboard:Tab,tested,pass,"{""id"": ""department-search"", ""label"": """", ""tag"": ""INPUT""}",False,True
ui-tablet-dept-fabrication-route-0b270d85a3c9,tablet,dept-fabrication,default,route,dept-fabrication,Navigate to dept-fabrication,showView,tested,pass,requested=dept-fabrication active=department,False,True
ui-tablet-dept-fabrication-button-f99b0654f289,tablet,dept-fabrication,default,button,data-pdc-refresh-route=department#1,Refresh,"{""data-pdc-operational-refresh"": """", ""data-pdc-refresh-route"": ""department""}",tested,pass,safe display/navigation action activated,False,True
ui-tablet-dept-fabrication-input-3beaba404e71,tablet,dept-fabrication,default,input,department-search#1,department-search,#department-search,tested,pass,typed and restored without business mutation,False,True
ui-tablet-dept-fabrication-select-27e893c4cac9,tablet,dept-fabrication,default,select,department-status-filter#1,"Open work
STOPPAGES
Completed
All for this station",#department-status-filter,tested,pass,changed selector and restored original value,False,True
ui-tablet-dept-fabrication-keyboard-8607ec317884,tablet,dept-fabrication,default,keyboard,tab-focus,Tab focus progression,keyboard:Tab,tested,pass,"{""id"": ""department-status-filter"", ""label"": ""Open work\nSTOPPAGES\nCompleted\nAll for this station"", ""tag"": ""SELECT""}",False,True
ui-tablet-dept-electrical-route-6d25c3e22dd8,tablet,dept-electrical,default,route,dept-electrical,Navigate to dept-electrical,showView,tested,pass,requested=dept-electrical active=department,False,True
ui-tablet-dept-electrical-button-f73ed9430f76,tablet,dept-electrical,default,button,data-pdc-refresh-route=department#1,Refreshing…,"{""data-pdc-operational-refresh"": """", ""data-pdc-refresh-route"": ""department""}",blocked,blocked,disabled in observed state,True,True
ui-tablet-dept-electrical-input-eade0ff07bdc,tablet,dept-electrical,default,input,department-search#1,department-search,#department-search,tested,pass,typed and restored without business mutation,False,True
ui-tablet-dept-electrical-select-40716b2152c4,tablet,dept-electrical,default,select,department-status-filter#1,"Open work
STOPPAGES
Completed
All for this station",#department-status-filter,tested,pass,changed selector and restored original value,False,True
ui-tablet-dept-electrical-keyboard-021867a118c5,tablet,dept-electrical,default,keyboard,tab-focus,Tab focus progression,keyboard:Tab,tested,pass,"{""id"": ""department-search"", ""label"": """", ""tag"": ""INPUT""}",False,True
ui-tablet-dept-tyre-route-05e69bf5a35d,tablet,dept-tyre,default,route,dept-tyre,Navigate to dept-tyre,showView,tested,pass,requested=dept-tyre active=department,False,True
ui-tablet-dept-tyre-button-4a047fd903fd,tablet,dept-tyre,default,button,data-pdc-refresh-route=department#1,Refresh,"{""data-pdc-operational-refresh"": """", ""data-pdc-refresh-route"": ""department""}",tested,pass,safe display/navigation action activated,False,True
ui-tablet-dept-tyre-input-b5eac45ecceb,tablet,dept-tyre,default,input,department-search#1,department-search,#department-search,tested,pass,typed and restored without business mutation,False,True
ui-tablet-dept-tyre-select-678679ed2ef4,tablet,dept-tyre,default,select,department-status-filter#1,"Open work
STOPPAGES
Completed
All for this station",#department-status-filter,tested,pass,changed selector and restored original value,False,True
ui-tablet-dept-tyre-keyboard-8f0f9f303bcf,tablet,dept-tyre,default,keyboard,tab-focus,Tab focus progression,keyboard:Tab,tested,pass,"{""id"": ""department-status-filter"", ""label"": ""Open work\nSTOPPAGES\nCompleted\nAll for this station"", ""tag"": ""SELECT""}",False,True
ui-tablet-dept-pit-inspection-route-1a255ba30c95,tablet,dept-pit-inspection,default,route,dept-pit-inspection,Navigate to dept-pit-inspection,showView,tested,pass,requested=dept-pit-inspection active=department,False,True
ui-tablet-dept-pit-inspection-button-bba48d9604e0,tablet,dept-pit-inspection,default,button,data-pdc-refresh-route=department#1,Refreshing…,"{""data-pdc-operational-refresh"": """", ""data-pdc-refresh-route"": ""department""}",blocked,blocked,disabled in observed state,True,True
ui-tablet-dept-pit-inspection-input-39bf2c2d3cfb,tablet,dept-pit-inspection,default,input,department-search#1,department-search,#department-search,tested,pass,typed and restored without business mutation,False,True
ui-tablet-dept-pit-inspection-select-7dfc947c3c09,tablet,dept-pit-inspection,default,select,department-status-filter#1,"Open work
STOPPAGES
Completed
All for this station",#department-status-filter,tested,pass,changed selector and restored original value,False,True
ui-tablet-dept-pit-inspection-keyboard-f76af6e1892a,tablet,dept-pit-inspection,default,keyboard,tab-focus,Tab focus progression,keyboard:Tab,tested,pass,"{""id"": ""department-search"", ""label"": """", ""tag"": ""INPUT""}",False,True
ui-tablet-history-session-browser-aa2efaec86cd,tablet,history-session,authenticated,browser,history-back,history-back,history-back,tested,pass,observed route=dashboard,False,True
ui-tablet-history-session-browser-41a45beb4e98,tablet,history-session,authenticated,browser,history-forward,history-forward,history-forward,tested,pass,observed route=parts,False,True
ui-tablet-history-session-browser-5d038eff8132,tablet,history-session,authenticated,browser,reload-auth-route,reload-auth-route,reload-auth-route,tested,pass,observed route=parts,False,True
ui-mobile-dashboard-route-8efafd7215af,mobile,dashboard,default,route,dashboard,Navigate to dashboard,showView,tested,pass,requested=dashboard active=dashboard,False,True
ui-mobile-dashboard-input-027f4fdc70ce,mobile,dashboard,default,input,incoming-search#1,incoming-search,#incoming-search,tested,pass,typed and restored without business mutation,False,True
ui-mobile-dashboard-button-1bbf3471f312,mobile,dashboard,default,button,data-pdc-refresh-route=dashboard#1,Refresh Vehicle Locations,"{""data-pdc-operational-refresh"": """", ""data-pdc-refresh-route"": ""dashboard"", ""data-vehicle-locations-refresh"": """"}",tested,pass,safe display/navigation action activated,False,True
ui-mobile-dashboard-summary-98356141eebe,mobile,dashboard,default,summary,Show STOPPAGES#1,Show STOPPAGES,{},tested,pass,opened and closed disclosure,False,True
ui-mobile-dashboard-summary-f51643bd19d0,mobile,dashboard,default,summary,"RFT
0#1","RFT
0",{},tested,blocked,control became unavailable before safe exercise,False,True
ui-mobile-dashboard-summary-8db72792d993,mobile,dashboard,default,summary,"QC
1#1","QC
1",{},tested,blocked,control became unavailable before safe exercise,False,True
ui-mobile-dashboard-summary-8189d3b32604,mobile,dashboard,default,summary,dom-10#1,,{},tested,pass,opened and closed disclosure,False,True
ui-mobile-dashboard-button-809f8ec8ce92,mobile,dashboard,default,button,data-open-stock=[REDACTED_STOCK_A]#1,SN [REDACTED_STOCK_A],"{""data-open-stock"": ""[REDACTED_STOCK_A]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-dashboard-button-f38b45890028,mobile,dashboard,default,button,data-open-qc-vehicle=[REDACTED_STOCK_A]#1,,"{""data-open-qc-vehicle"": ""[REDACTED_STOCK_A]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-dashboard-button-ee28ec4559c1,mobile,dashboard,default,button,data-open-stock=[REDACTED_STOCK_A]#2,,"{""data-open-stock"": ""[REDACTED_STOCK_A]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-dashboard-button-3acd1921102c,mobile,dashboard,default,button,data-auth-operation-work=[REDACTED_STOCK_A]#1,,"{""data-auth-operation-work"": ""[REDACTED_STOCK_A]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-dashboard-summary-68e27092ec8f,mobile,dashboard,default,summary,"PIT
0#1","PIT
0",{},tested,blocked,control became unavailable before safe exercise,False,True
ui-mobile-dashboard-summary-fc50aa9abf0f,mobile,dashboard,default,summary,"PMB
0#1","PMB
0",{},tested,blocked,control became unavailable before safe exercise,False,True
ui-mobile-dashboard-summary-a2535899bb2f,mobile,dashboard,default,summary,"YARD HOLD
1#1","YARD HOLD
1",{},tested,blocked,control became unavailable before safe exercise,False,True
ui-mobile-dashboard-summary-2d1c402a5fe5,mobile,dashboard,default,summary,dom-18#1,,{},tested,pass,opened and closed disclosure,False,True
ui-mobile-dashboard-button-e55667dbae23,mobile,dashboard,default,button,data-open-stock=[REDACTED_STOCK_B]#1,SN [REDACTED_STOCK_B],"{""data-open-stock"": ""[REDACTED_STOCK_B]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-dashboard-button-3efba2930a21,mobile,dashboard,default,button,data-yh-transfer-pmb=[REDACTED_STOCK_B]#1,Transfer Yard Hold vehicle to PMB,"{""data-yh-transfer-pmb"": ""[REDACTED_STOCK_B]""}",blocked,blocked,"mutation, outbound, privileged, or destructive action forbidden in diagnostic lane",False,False
ui-mobile-dashboard-button-53eaf3344545,mobile,dashboard,default,button,data-open-stock=[REDACTED_STOCK_B]#2,,"{""data-open-stock"": ""[REDACTED_STOCK_B]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-dashboard-button-c2b01a25000f,mobile,dashboard,default,button,data-auth-operation-work=[REDACTED_STOCK_B]#1,,"{""data-auth-operation-work"": ""[REDACTED_STOCK_B]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-dashboard-summary-dae0a672a047,mobile,dashboard,default,summary,"IT
0#1","IT
0",{},tested,blocked,control became unavailable before safe exercise,False,True
ui-mobile-dashboard-summary-24886ab685f8,mobile,dashboard,default,summary,"OTHER
0#1","OTHER
0",{},tested,blocked,control became unavailable before safe exercise,False,True
ui-mobile-dashboard-keyboard-3846d30bfaa1,mobile,dashboard,default,keyboard,tab-focus,Tab focus progression,keyboard:Tab,tested,pass,"{""id"": """", ""label"": ""Show STOPPAGES"", ""tag"": ""SUMMARY""}",False,True
