interaction_id,viewport,route,state,kind,identity,label,selector_hint,status,result,reason,disabled,touch_target_pass
ui-desktop-planner-tint-route-587e6389835a,desktop,planner-tint,default,route,planner-tint,Navigate to planner-tint,showView,tested,pass,requested=planner-tint active=workshop,False,True
ui-desktop-planner-tint-input-9d90090c28e1,desktop,planner-tint,default,input,Workshop planner date#1,Workshop planner date,"{""data-workshop-date"": """"}",blocked,blocked,state-changing or file control (date),False,True
ui-desktop-planner-tint-button-378524bbf000,desktop,planner-tint,default,button,data-workshop-date-shift=-1#1,‹ Previous,"{""data-workshop-date-shift"": ""-1""}",tested,pass,safe display/navigation action activated,False,True
ui-desktop-planner-tint-button-f93f36d06bbd,desktop,planner-tint,default,button,data-workshop-date-shift=1#1,Next ›,"{""data-workshop-date-shift"": ""1""}",tested,pass,safe display/navigation action activated,False,True
ui-desktop-planner-tint-button-4c7493693234,desktop,planner-tint,default,button,Today#1,Today,"{""data-workshop-today"": """"}",tested,pass,safe display/navigation action activated,False,True
ui-desktop-planner-tint-button-44e79295b748,desktop,planner-tint,default,button,Weekly view#1,Weekly view,"{""data-workshop-weekly-view"": """"}",tested,pass,safe display/navigation action activated,False,True
ui-desktop-planner-tint-button-d06a0b3e4cca,desktop,planner-tint,default,button,data-pdc-refresh-route=workshop#1,Refresh Vehicle,"{""data-pdc-operational-refresh"": """", ""data-pdc-refresh-route"": ""workshop"", ""data-workshop-refresh-vehicle"": """"}",tested,pass,safe display/navigation action activated,False,True
ui-desktop-planner-tint-button-f280971051c0,desktop,planner-tint,default,button,+ Admin block#1,+ Admin block,"{""data-workshop-add-admin-block"": """"}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-planner-tint-button-aed2012ecb02,desktop,planner-tint,default,button,data-admin-palette-duration=30#1,Admin · 0.5 h,"{""data-admin-palette-duration"": ""30"", ""data-workshop-admin-palette-tile"": """"}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-planner-tint-select-4fbd4ee9a12e,desktop,planner-tint,default,select,Admin block duration unit#1,Admin block duration unit,"{""data-workshop-admin-palette-unit"": """"}",tested,pass,changed selector and restored original value,False,True
ui-desktop-planner-tint-input-fee9cb0903cf,desktop,planner-tint,default,input,Admin block duration#1,Admin block duration,"{""data-workshop-admin-palette-duration"": """"}",blocked,blocked,state-changing or file control (number),False,False
ui-desktop-planner-tint-button-d38d514f7b95,desktop,planner-tint,default,button,Draft next-day parts warning#1,Draft next-day parts warning,"{""data-workshop-parts-warning"": """"}",blocked,blocked,"mutation, outbound, privileged, or destructive action forbidden in diagnostic lane",False,True
ui-desktop-planner-tint-input-e9a2a09667d6,desktop,planner-tint,default,input,dom-11#1,,"{""data-workshop-search"": """"}",tested,pass,typed and restored without business mutation,False,True
ui-desktop-planner-tint-button-242fff81612f,desktop,planner-tint,default,button,Clear#1,Clear,"{""data-workshop-search-clear"": """"}",blocked,blocked,disabled in observed state,True,True
ui-desktop-planner-tint-button-fb8e4d5e96ca,desktop,planner-tint,default,button,data-workshop-schedule-vehicle=U158318#1,Scheduling unavailable,"{""data-workshop-schedule-vehicle"": ""U158318""}",blocked,blocked,disabled in observed state,True,True
ui-desktop-planner-tint-button-e8c49451decd,desktop,planner-tint,default,button,data-workshop-weekly-bay=1#1,Week,"{""data-workshop-weekly-bay"": ""1"", ""data-workshop-weekly-stage"": ""TINT""}",tested,pass,safe display/navigation action activated,False,False
ui-desktop-planner-tint-select-0a8057ce3211,desktop,planner-tint,default,select,data-workshop-bay-mechanic-number=1#1,"Unassigned
Craig Watson
Josh Howard
Stage2A Test Audit 7685397f
Synthetic Tech Alpha
Synthetic Tech Beta","{""data-workshop-bay-mechanic-number"": ""1"", ""data-workshop-bay-mechanic-stage"": ""TINT""}",blocked,blocked,Immediate-persistence technician selector: not eligible for diagnostic-lane mutation. Exploratory changes were rolled back; see cleanup-readback.json.,False,False
ui-desktop-planner-tint-button-0bbf13d9857e,desktop,planner-tint,default,button,data-workshop-weekly-bay=2#1,Week,"{""data-workshop-weekly-bay"": ""2"", ""data-workshop-weekly-stage"": ""TINT""}",tested,pass,safe display/navigation action activated,False,False
ui-desktop-planner-tint-select-5020cce4891a,desktop,planner-tint,default,select,data-workshop-bay-mechanic-number=2#1,"Unassigned
Craig Watson
Josh Howard
Stage2A Test Audit 7685397f
Synthetic Tech Alpha
Synthetic Tech Beta","{""data-workshop-bay-mechanic-number"": ""2"", ""data-workshop-bay-mechanic-stage"": ""TINT""}",blocked,blocked,Immediate-persistence technician selector: not eligible for diagnostic-lane mutation. Exploratory changes were rolled back; see cleanup-readback.json.,False,False
ui-desktop-planner-tint-button-aad0a3629065,desktop,planner-tint,default,button,data-pdc-refresh-route=workshop#2,Refresh,"{""data-pdc-operational-refresh"": """", ""data-pdc-refresh-route"": ""workshop""}",tested,pass,safe display/navigation action activated,False,True
ui-desktop-planner-tint-button-1a312a7d0c51,desktop,planner-tint,default,button,Close weekly view#1,Close weekly view,"{""data-workshop-week-close"": """"}",tested,blocked,control became unavailable before safe exercise,False,True
ui-desktop-planner-tint-button-4789a077480d,desktop,planner-tint,default,button,data-workshop-week-shift=-7#1,‹ Previous week,"{""data-workshop-week-shift"": ""-7""}",tested,blocked,control became unavailable before safe exercise,False,True
ui-desktop-planner-tint-button-5c3583df71b4,desktop,planner-tint,default,button,data-workshop-week-shift=7#1,Next week ›,"{""data-workshop-week-shift"": ""7""}",tested,blocked,control became unavailable before safe exercise,False,True
ui-desktop-planner-tint-button-22036a1c6198,desktop,planner-tint,default,button,Done#1,Done,"{""data-workshop-week-close"": """"}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-planner-tint-keyboard-6bc0673442f6,desktop,planner-tint,default,keyboard,tab-focus,Tab focus progression,keyboard:Tab,tested,pass,"{""id"": """", ""label"": ""Workshop planner date"", ""tag"": ""INPUT""}",False,True
ui-desktop-planner-hoist-route-5d8b897b0e51,desktop,planner-hoist,default,route,planner-hoist,Navigate to planner-hoist,showView,tested,pass,requested=planner-hoist active=workshop,False,True
ui-desktop-planner-hoist-input-46d3a497eab6,desktop,planner-hoist,default,input,Workshop planner date#1,Workshop planner date,"{""data-workshop-date"": """"}",blocked,blocked,state-changing or file control (date),False,True
ui-desktop-planner-hoist-button-52b0187a79b2,desktop,planner-hoist,default,button,data-workshop-date-shift=-1#1,‹ Previous,"{""data-workshop-date-shift"": ""-1""}",tested,pass,safe display/navigation action activated,False,True
ui-desktop-planner-hoist-button-7b28fcc02d81,desktop,planner-hoist,default,button,data-workshop-date-shift=1#1,Next ›,"{""data-workshop-date-shift"": ""1""}",tested,pass,safe display/navigation action activated,False,True
ui-desktop-planner-hoist-button-e01def4ab397,desktop,planner-hoist,default,button,Today#1,Today,"{""data-workshop-today"": """"}",tested,pass,safe display/navigation action activated,False,True
ui-desktop-planner-hoist-button-27dc91d3bfb7,desktop,planner-hoist,default,button,Weekly view#1,Weekly view,"{""data-workshop-weekly-view"": """"}",tested,pass,safe display/navigation action activated,False,True
ui-desktop-planner-hoist-button-c3a405f507bd,desktop,planner-hoist,default,button,data-pdc-refresh-route=workshop#1,Refresh Vehicle,"{""data-pdc-operational-refresh"": """", ""data-pdc-refresh-route"": ""workshop"", ""data-workshop-refresh-vehicle"": """"}",tested,pass,safe display/navigation action activated,False,True
ui-desktop-planner-hoist-button-67e10603298a,desktop,planner-hoist,default,button,+ Admin block#1,+ Admin block,"{""data-workshop-add-admin-block"": """"}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-planner-hoist-button-a6723fdeb65d,desktop,planner-hoist,default,button,data-admin-palette-duration=30#1,Admin · 0.5 h,"{""data-admin-palette-duration"": ""30"", ""data-workshop-admin-palette-tile"": """"}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-planner-hoist-select-68cb3d324f9e,desktop,planner-hoist,default,select,Admin block duration unit#1,Admin block duration unit,"{""data-workshop-admin-palette-unit"": """"}",tested,pass,changed selector and restored original value,False,True
ui-desktop-planner-hoist-input-cbbd0368d945,desktop,planner-hoist,default,input,Admin block duration#1,Admin block duration,"{""data-workshop-admin-palette-duration"": """"}",blocked,blocked,state-changing or file control (number),False,False
ui-desktop-planner-hoist-button-b6bcba88855e,desktop,planner-hoist,default,button,Draft next-day parts warning#1,Draft next-day parts warning,"{""data-workshop-parts-warning"": """"}",blocked,blocked,"mutation, outbound, privileged, or destructive action forbidden in diagnostic lane",False,True
ui-desktop-planner-hoist-input-091b6d619acc,desktop,planner-hoist,default,input,dom-11#1,,"{""data-workshop-search"": """"}",tested,pass,typed and restored without business mutation,False,True
ui-desktop-planner-hoist-button-e1b17f278fde,desktop,planner-hoist,default,button,Clear#1,Clear,"{""data-workshop-search-clear"": """"}",blocked,blocked,disabled in observed state,True,True
ui-desktop-planner-hoist-button-c2851d128a99,desktop,planner-hoist,default,button,data-workshop-weekly-bay=1#1,Week,"{""data-workshop-weekly-bay"": ""1"", ""data-workshop-weekly-stage"": ""HOIST""}",tested,pass,safe display/navigation action activated,False,False
ui-desktop-planner-hoist-select-225d4f8d8700,desktop,planner-hoist,default,select,data-workshop-bay-mechanic-number=1#1,"Unassigned
Craig Watson
Josh Howard
Stage2A Test Audit 7685397f
Synthetic Tech Alpha
Synthetic Tech Beta","{""data-workshop-bay-mechanic-number"": ""1"", ""data-workshop-bay-mechanic-stage"": ""HOIST""}",blocked,blocked,Immediate-persistence technician selector: not eligible for diagnostic-lane mutation. Exploratory changes were rolled back; see cleanup-readback.json.,False,False
ui-desktop-planner-hoist-button-18e681a9f496,desktop,planner-hoist,default,button,data-workshop-weekly-bay=2#1,Week,"{""data-workshop-weekly-bay"": ""2"", ""data-workshop-weekly-stage"": ""HOIST""}",tested,pass,safe display/navigation action activated,False,False
ui-desktop-planner-hoist-select-a5783db34444,desktop,planner-hoist,default,select,data-workshop-bay-mechanic-number=2#1,"Unassigned
Craig Watson
Josh Howard
Stage2A Test Audit 7685397f
Synthetic Tech Alpha
Synthetic Tech Beta","{""data-workshop-bay-mechanic-number"": ""2"", ""data-workshop-bay-mechanic-stage"": ""HOIST""}",blocked,blocked,Immediate-persistence technician selector: not eligible for diagnostic-lane mutation. Exploratory changes were rolled back; see cleanup-readback.json.,False,False
ui-desktop-planner-hoist-button-57398e458051,desktop,planner-hoist,default,button,data-workshop-weekly-bay=3#1,Week,"{""data-workshop-weekly-bay"": ""3"", ""data-workshop-weekly-stage"": ""HOIST""}",tested,pass,safe display/navigation action activated,False,False
ui-desktop-planner-hoist-select-cdb035400952,desktop,planner-hoist,default,select,data-workshop-bay-mechanic-number=3#1,"Unassigned
Craig Watson
Josh Howard
Stage2A Test Audit 7685397f
Synthetic Tech Alpha
Synthetic Tech Beta","{""data-workshop-bay-mechanic-number"": ""3"", ""data-workshop-bay-mechanic-stage"": ""HOIST""}",blocked,blocked,Immediate-persistence technician selector: not eligible for diagnostic-lane mutation. Exploratory changes were rolled back; see cleanup-readback.json.,False,False
ui-desktop-planner-hoist-button-2c33de522827,desktop,planner-hoist,default,button,data-pdc-refresh-route=workshop#2,Refresh,"{""data-pdc-operational-refresh"": """", ""data-pdc-refresh-route"": ""workshop""}",tested,pass,safe display/navigation action activated,False,True
ui-desktop-planner-hoist-button-9bb8b8200eeb,desktop,planner-hoist,default,button,Close weekly view#1,Close weekly view,"{""data-workshop-week-close"": """"}",tested,blocked,control became unavailable before safe exercise,False,True
ui-desktop-planner-hoist-button-4b43400859ff,desktop,planner-hoist,default,button,data-workshop-week-shift=-7#1,‹ Previous week,"{""data-workshop-week-shift"": ""-7""}",tested,blocked,control became unavailable before safe exercise,False,True
ui-desktop-planner-hoist-button-ee9c9f361bb7,desktop,planner-hoist,default,button,data-workshop-week-shift=7#1,Next week ›,"{""data-workshop-week-shift"": ""7""}",tested,blocked,control became unavailable before safe exercise,False,True
ui-desktop-planner-hoist-button-e29ed5ad5402,desktop,planner-hoist,default,button,Done#1,Done,"{""data-workshop-week-close"": """"}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-planner-hoist-keyboard-2d7fb1ea42cf,desktop,planner-hoist,default,keyboard,tab-focus,Tab focus progression,keyboard:Tab,tested,pass,"{""id"": """", ""label"": ""Workshop planner date"", ""tag"": ""INPUT""}",False,True
ui-desktop-planner-fitting-route-7a1efdf8752a,desktop,planner-fitting,default,route,planner-fitting,Navigate to planner-fitting,showView,tested,pass,requested=planner-fitting active=workshop,False,True
ui-desktop-planner-fitting-input-7144248e64b6,desktop,planner-fitting,default,input,Workshop planner date#1,Workshop planner date,"{""data-workshop-date"": """"}",blocked,blocked,state-changing or file control (date),False,True
ui-desktop-planner-fitting-button-469ee9cbacb0,desktop,planner-fitting,default,button,data-workshop-date-shift=-1#1,‹ Previous,"{""data-workshop-date-shift"": ""-1""}",tested,pass,safe display/navigation action activated,False,True
ui-desktop-planner-fitting-button-a53cbbb03b08,desktop,planner-fitting,default,button,data-workshop-date-shift=1#1,Next ›,"{""data-workshop-date-shift"": ""1""}",tested,pass,safe display/navigation action activated,False,True
ui-desktop-planner-fitting-button-8f9f509c0d06,desktop,planner-fitting,default,button,Today#1,Today,"{""data-workshop-today"": """"}",tested,pass,safe display/navigation action activated,False,True
ui-desktop-planner-fitting-button-5890fade1664,desktop,planner-fitting,default,button,Weekly view#1,Weekly view,"{""data-workshop-weekly-view"": """"}",tested,pass,safe display/navigation action activated,False,True
ui-desktop-planner-fitting-button-8d48c488f002,desktop,planner-fitting,default,button,data-pdc-refresh-route=workshop#1,Refresh Vehicle,"{""data-pdc-operational-refresh"": """", ""data-pdc-refresh-route"": ""workshop"", ""data-workshop-refresh-vehicle"": """"}",tested,pass,safe display/navigation action activated,False,True
ui-desktop-planner-fitting-button-36f3a14519b9,desktop,planner-fitting,default,button,+ Admin block#1,+ Admin block,"{""data-workshop-add-admin-block"": """"}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-planner-fitting-button-26f9b3ca766f,desktop,planner-fitting,default,button,data-admin-palette-duration=30#1,Admin · 0.5 h,"{""data-admin-palette-duration"": ""30"", ""data-workshop-admin-palette-tile"": """"}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-desktop-planner-fitting-select-0df0fce9db67,desktop,planner-fitting,default,select,Admin block duration unit#1,Admin block duration unit,"{""data-workshop-admin-palette-unit"": """"}",tested,pass,changed selector and restored original value,False,True
ui-desktop-planner-fitting-input-a7191f8e8c5f,desktop,planner-fitting,default,input,Admin block duration#1,Admin block duration,"{""data-workshop-admin-palette-duration"": """"}",blocked,blocked,state-changing or file control (number),False,False
